month_date,grade,total_balance,current_balance,delinquent_balance,gco_balance,ecl_simple,ecl_rate
2022-12-01,A,167247408.73,1439077.48,0.0,165808331.25,87944672.16,0.525836
2022-12-01,B,613285462.53,7813462.53,58543.75,605413456.25,346721653.86,0.565351
2022-12-01,C,1083941806.8,10402771.8,60520.0,1073478515.0,671959723.33,0.619922
2022-12-01,D,838913979.48,8179611.98,59500.0,830674867.5,549557006.5,0.655081
2022-12-01,E,559206485.67,3466901.92,0.0,555739583.75,386306217.85,0.690811
2022-12-01,F,242244580.95,1239278.45,0.0,241005302.5,175908375.9,0.72616
2022-12-01,G,79688285.49,270702.99,0.0,79417582.5,60553297.45,0.759877
2023-01-01,A,166959879.24,1151547.99,0.0,165808331.25,87935461.59,0.526686
2023-01-01,B,611497233.94,6025233.94,58543.75,605413456.25,346584798.71,0.566781
2023-01-01,C,1081514895.86,7975860.86,39270.0,1073499765.0,671628177.99,0.621007
2023-01-01,D,837100801.93,6366434.43,46750.0,830687617.5,549199062.22,0.656073
2023-01-01,E,558433543.73,2693959.98,0.0,555739583.75,386099952.1,0.691398
2023-01-01,F,241973049.06,967746.56,0.0,241005302.5,175818993.75,0.726606
2023-01-01,G,79631593.21,214010.71,0.0,79417582.5,60531749.52,0.760147
2023-02-01,A,166733181.03,924849.78,0.0,165808331.25,87928199.66,0.527359
2023-02-01,B,610098268.35,4626268.35,58543.75,605413456.25,346477734.3,0.567905
2023-02-01,C,1079659790.87,6086755.87,62050.0,1073510985.0,671375375.86,0.62184
2023-02-01,D,835669706.37,4935338.87,25500.0,830708867.5,548921341.91,0.656864
2023-02-01,E,557829044.73,2089460.98,0.0,555739583.75,385938636.7,0.691858
2023-02-01,F,241748766.64,743464.14,0.0,241005302.5,175745165.05,0.726974
2023-02-01,G,79584594.2,167011.7,0.0,79417582.5,60513885.87,0.760372
2023-03-01,A,166714753.18,906421.93,0.0,165808331.25,87927609.35,0.527413
2023-03-01,B,609923336.54,4451336.54,58543.75,605413456.25,346464346.57,0.568046
2023-03-01,C,1079422647.99,5849612.99,62050.0,1073510985.0,671342136.28,0.621946
2023-03-01,D,835520364.94,4785997.44,25500.0,830708867.5,548891409.78,0.656946
2023-03-01,E,557757574.63,2017990.88,0.0,555739583.75,385919564.33,0.691913
2023-03-01,F,241715185.04,709882.54,0.0,241005302.5,175734110.75,0.72703
2023-03-01,G,79581109.03,163526.53,0.0,79417582.5,60512561.21,0.760389
2023-04-01,A,166510991.89,702660.64,0.0,165808331.25,87921082.17,0.52802
2023-04-01,B,608699957.8,3227957.8,27200.0,605444800.0,346382367.41,0.569053
2023-04-01,C,1077807235.07,4234200.07,46750.0,1073526285.0,671121920.48,0.622673
2023-04-01,D,834256453.08,3522085.58,25500.0,830708867.5,548638087.1,0.657637
2023-04-01,E,557236597.93,1497014.18,0.0,555739583.75,385780537.53,0.69231
2023-04-01,F,241520802.82,515500.32,0.0,241005302.5,175670124.53,0.72735
2023-04-01,G,79533069.76,115487.26,0.0,79417582.5,60494302.17,0.760618
2023-05-01,A,166371544.89,563213.64,0.0,165808331.25,87916615.2,0.528435
2023-05-01,B,607995322.7,2523322.7,27200.0,605444800.0,346328440.89,0.569624
2023-05-01,C,1076867566.22,3294531.22,46750.0,1073526285.0,670990210.02,0.623094
2023-05-01,D,833518875.21,2773627.71,36380.0,830708867.5,548490587.29,0.658042
2023-05-01,E,556917553.79,1177970.04,0.0,555739583.75,385695398.04,0.692554
2023-05-01,F,241405005.84,399703.34,0.0,241005302.5,175632006.78,0.727541
2023-05-01,G,79505028.71,87446.21,0.0,79417582.5,60483644.17,0.760752
2023-06-01,A,166205275.85,396944.6,0.0,165808331.25,87911289.03,0.528932
2023-06-01,B,607217951.96,1728951.96,17000.0,605472000.0,346281155.96,0.570275
2023-06-01,C,1075761865.85,2188830.85,34000.0,1073539035.0,670840403.77,0.623596
2023-06-01,D,832624970.09,1879722.59,10880.0,830734367.5,548322356.82,0.658547
2023-06-01,E,556553799.4,814215.65,0.0,555739583.75,385598327.27,0.692832
2023-06-01,F,241261918.16,256615.66,0.0,241005302.5,175584905.56,0.727777
2023-06-01,G,79470180.92,52598.42,0.0,79417582.5,60470399.02,0.760919
2023-07-01,A,166108511.03,300179.78,0.0,165808331.25,87908189.32,0.529221
2023-07-01,B,606789410.66,1300410.66,17000.0,605472000.0,346248359.21,0.570624
2023-07-01,C,1075187683.05,1614648.05,34000.0,1073539035.0,670759922.36,0.623854
2023-07-01,D,832143616.88,1398369.38,10880.0,830734367.5,548225880.4,0.658812
2023-07-01,E,556359997.3,620413.55,0.0,555739583.75,385546609.62,0.69298
2023-07-01,F,241185984.46,180681.96,0.0,241005302.5,175559909.91,0.727903
2023-07-01,G,79456590.55,39008.05,0.0,79417582.5,60465233.52,0.760984
2023-08-01,A,166006374.43,198043.18,0.0,165808331.25,87904917.53,0.529527
2023-08-01,B,606372293.94,883293.94,17000.0,605472000.0,346216436.8,0.570963
2023-08-01,C,1074619791.04,1046756.04,0.0,1073573035.0,670694126.23,0.624122
2023-08-01,D,831654894.94,909647.44,10880.0,830734367.5,548127927.09,0.659081
2023-08-01,E,556155479.74,415895.99,0.0,555739583.75,385492032.47,0.693137
2023-08-01,F,241110643.48,105340.98,0.0,241005302.5,175535109.36,0.728027
2023-08-01,G,79438299.77,20717.27,0.0,79417582.5,60458281.45,0.761072
2023-09-01,A,165912372.15,104040.9,0.0,165808331.25,87901906.31,0.529809
2023-09-01,B,605990610.85,501610.85,17000.0,605472000.0,346187226.17,0.571275
2023-09-01,C,1074120976.91,547941.91,0.0,1073573035.0,670624209.01,0.624347
2023-09-01,D,831216994.47,471746.97,10880.0,830734367.5,548040159.8,0.659323
2023-09-01,E,555965390.56,225806.81,0.0,555739583.75,385441305.65,0.693283
2023-09-01,F,241043969.74,38667.24,0.0,241005302.5,175513161.88,0.728138
2023-09-01,G,79424293.52,6711.02,0.0,79417582.5,60452957.88,0.761139
2023-10-01,A,165874172.88,65841.63,0.0,165808331.25,87900682.66,0.529924
2023-10-01,B,605816638.26,327638.26,17000.0,605472000.0,346173911.85,0.571417
2023-10-01,C,1073923130.99,350095.99,0.0,1073573035.0,670596477.57,0.624436
2023-10-01,D,831044876.93,299629.43,10880.0,830734367.5,548005662.72,0.659418
2023-10-01,E,555886699.1,147115.35,0.0,555739583.75,385420306.21,0.693343
2023-10-01,F,241022548.39,17245.89,0.0,241005302.5,175506110.45,0.728173
2023-10-01,G,79421891.93,4309.43,0.0,79417582.5,60452045.07,0.761151
